status,paid_only,is_favor,frequency,progress,stat_question_id,stat_question__article__live,stat_question__article__slug,stat_question__article__has_video_solution,stat_question__title,stat_question__title_slug,stat_question__hide,stat_total_acs,stat_total_submitted,stat_frontend_question_id,stat_is_new_question,difficulty_level
,True,False,0,0,469,,,,Convex Polygon,convex-polygon,False,9020,23866,469,False,2
,False,False,0,0,468,True,validate-ip-address,False,Validate IP Address,validate-ip-address,False,106032,416049,468,False,2
,False,False,0,0,467,,,,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,False,31328,85532,467,False,2
,False,False,0,0,466,True,count-the-repetitions,False,Count The Repetitions,count-the-repetitions,False,12905,44904,466,False,3
,True,False,0,0,465,,,,Optimal Account Balancing,optimal-account-balancing,False,52315,107461,465,False,3
,False,False,0,0,464,,,,Can I Win,can-i-win,False,65489,220399,464,False,2
,False,False,0,0,463,True,island-perimeter,False,Island Perimeter,island-perimeter,False,285860,424455,463,False,1
,False,False,0,0,462,True,minimum-moves-to-equal-array-elements-ii,False,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,False,72906,130848,462,False,2
,False,False,0,0,461,True,hamming-distance,False,Hamming Distance,hamming-distance,False,409417,556973,461,False,1
,False,False,0,0,460,,,,LFU Cache,lfu-cache,False,118210,315086,460,False,3
,False,False,0,0,459,False,repeated-substring-pattern,False,Repeated Substring Pattern,repeated-substring-pattern,False,203481,468630,459,False,1
,False,False,0,0,458,True,poor-pigs,False,Poor Pigs,poor-pigs,False,31551,57545,458,False,3
,False,False,0,0,457,,,,Circular Array Loop,circular-array-loop,False,49399,160900,457,False,2
,False,False,0,0,456,True,132-pattern,True,132 Pattern,132-pattern,False,92984,303126,456,False,2
,False,False,0,0,455,,,,Assign Cookies,assign-cookies,False,131528,260820,455,False,1
,False,False,0,0,454,True,4sum-ii,False,4Sum II,4sum-ii,False,177556,322192,454,False,2
,False,False,0,0,453,True,minimum-moves-to-equal-array-elements,False,Minimum Moves to Equal Array Elements,minimum-moves-to-equal-array-elements,False,99845,192456,453,False,1
,False,False,0,0,452,True,minimum-number-of-arrows-to-burst-balloons,False,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,False,122649,243662,452,False,2
,False,False,0,0,451,True,sort-characters-by-frequency,False,Sort Characters By Frequency,sort-characters-by-frequency,False,272063,416069,451,False,2
,False,False,0,0,450,True,delete-node-in-a-bst,False,Delete Node in a BST,delete-node-in-a-bst,False,187637,405611,450,False,2
,False,False,0,0,449,True,serialize-and-deserialize-bst,False,Serialize and Deserialize BST,serialize-and-deserialize-bst,False,162598,296001,449,False,2
,False,False,0,0,448,True,find-all-numbers-disappeared-in-an-array,False,Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,False,408346,719489,448,False,1
,False,False,0,0,447,,,,Number of Boomerangs,number-of-boomerangs,False,75272,142620,447,False,2
,False,False,0,0,446,True,arithmetic-slices-ii-subsequence,False,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,False,26812,78210,446,False,3
,False,False,0,0,445,True,add-two-numbers-ii,False,Add Two Numbers II,add-two-numbers-ii,False,255804,446968,445,False,2
,True,False,0,0,444,,,,Sequence Reconstruction,sequence-reconstruction,False,38875,162756,444,False,2
,False,False,0,0,443,False,string-compression,False,String Compression,string-compression,False,187610,413794,443,False,2
,False,False,0,0,442,True,find-all-duplicates-in-an-array,False,Find All Duplicates in an Array,find-all-duplicates-in-an-array,False,291269,416509,442,False,2
,False,False,0,0,441,True,arranging-coins,False,Arranging Coins,arranging-coins,False,202771,471606,441,False,1
,False,False,0,0,440,,,,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,False,15723,52359,440,False,3
,True,False,0,0,439,,,,Ternary Expression Parser,ternary-expression-parser,False,22604,39501,439,False,2
,False,False,0,0,438,True,find-all-anagrams-in-a-string,False,Find All Anagrams in a String,find-all-anagrams-in-a-string,False,379417,826703,438,False,2
,False,False,0,0,437,True,path-sum-iii,False,Path Sum III,path-sum-iii,False,286395,587418,437,False,2
,False,False,0,0,436,True,find-right-interval,False,Find Right Interval,find-right-interval,False,66481,136229,436,False,2
,False,False,0,0,435,True,non-overlapping-intervals,False,Non-overlapping Intervals,non-overlapping-intervals,False,155970,345542,435,False,2
,False,False,0,0,434,True,number-of-segments-in-a-string,False,Number of Segments in a String,number-of-segments-in-a-string,False,98635,261047,434,False,1
,False,False,0,0,433,,,,Minimum Genetic Mutation,minimum-genetic-mutation,False,41852,94667,433,False,2
,False,False,0,0,432,,,,All O`one Data Structure,all-oone-data-structure,False,42835,126246,432,False,3
,True,False,0,0,425,True,word-squares,False,Word Squares,word-squares,False,51495,101397,425,False,3
,False,False,0,0,424,,,,Longest Repeating Character Replacement,longest-repeating-character-replacement,False,129127,262556,424,False,2
,False,False,0,0,423,True,reconstruct-original-digits-from-english,False,Reconstruct Original Digits from English,reconstruct-original-digits-from-english,False,43061,84138,423,False,2
,True,False,0,0,422,,,,Valid Word Square,valid-word-square,False,34931,91040,422,False,1
,False,False,0,0,421,True,maximum-xor-of-two-numbers-in-an-array,False,Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,False,87440,159240,421,False,2
,False,False,0,0,420,,,,Strong Password Checker,strong-password-checker,False,19940,145289,420,False,3
,False,False,0,0,419,,,,Battleships in a Board,battleships-in-a-board,False,121745,169216,419,False,2
,True,False,0,0,418,,,,Sentence Screen Fitting,sentence-screen-fitting,False,60381,175769,418,False,2
,False,False,0,0,417,True,pacific-atlantic-water-flow,False,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,False,134299,295573,417,False,2
,False,False,0,0,416,True,partition-equal-subset-sum,True,Partition Equal Subset Sum,partition-equal-subset-sum,False,312861,689278,416,False,2
,False,False,0,0,415,True,add-strings,False,Add Strings,add-strings,False,325035,656442,415,False,1
,False,False,0,0,414,True,third-maximum-number,False,Third Maximum Number,third-maximum-number,False,250754,813318,414,False,1
,False,False,0,0,413,True,arithmetic-slices,False,Arithmetic Slices,arithmetic-slices,False,139276,230743,413,False,2
,False,False,0,0,412,True,fizz-buzz,False,Fizz Buzz,fizz-buzz,False,501945,776378,412,False,1
,True,False,0,0,411,,,,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,False,12372,32908,411,False,3
,False,False,0,0,410,True,split-array-largest-sum,False,Split Array Largest Sum,split-array-largest-sum,False,132410,278063,410,False,3
,False,False,0,0,409,True,longest-palindrome,False,Longest Palindrome,longest-palindrome,False,213222,406144,409,False,1
,True,False,0,0,408,,,,Valid Word Abbreviation,valid-word-abbreviation,False,43571,136540,408,False,1
,False,False,0,0,407,,,,Trapping Rain Water II,trapping-rain-water-ii,False,56387,124682,407,False,3
,False,False,0,0,406,True,queue-reconstruction-by-height,False,Queue Reconstruction by Height,queue-reconstruction-by-height,False,202429,292833,406,False,2
,False,False,0,0,405,,,,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,False,84895,188818,405,False,1
,False,False,0,0,404,True,sum-of-left-leaves,False,Sum of Left Leaves,sum-of-left-leaves,False,262631,497026,404,False,1
,False,False,0,0,403,True,frog-jump,False,Frog Jump,frog-jump,False,129259,307246,403,False,3
,False,False,0,0,402,True,remove-k-digits,False,Remove K Digits,remove-k-digits,False,190428,661205,402,False,2
,False,False,0,0,401,,,,Binary Watch,binary-watch,False,99469,202146,401,False,1
,False,False,0,0,400,,,,Nth Digit,nth-digit,False,68151,208565,400,False,2
,False,False,0,0,399,True,evaluate-division,False,Evaluate Division,evaluate-division,False,196531,354979,399,False,2
,False,False,0,0,398,True,random-pick-index,False,Random Pick Index,random-pick-index,False,130026,217253,398,False,2
,False,False,0,0,397,,,,Integer Replacement,integer-replacement,False,69046,204202,397,False,2
,False,False,0,0,396,,,,Rotate Function,rotate-function,False,53280,142230,396,False,2
,False,False,0,0,395,True,longest-substring-with-at-least-k-repeating-characters,False,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,False,130881,297354,395,False,2
,False,False,0,0,394,True,decode-string,False,Decode String,decode-string,False,355042,658885,394,False,2
,False,False,0,0,393,True,utf-8-validation,False,UTF-8 Validation,utf-8-validation,False,60564,157185,393,False,2
,False,False,0,0,392,True,is-subsequence,False,Is Subsequence,is-subsequence,False,324292,651144,392,False,1
,False,False,0,0,391,,,,Perfect Rectangle,perfect-rectangle,False,30803,97998,391,False,3
,False,False,0,0,390,,,,Elimination Game,elimination-game,False,40421,88404,390,False,2
,False,False,0,0,389,True,find-the-difference,False,Find the Difference,find-the-difference,False,276479,473114,389,False,1
,False,False,0,0,388,,,,Longest Absolute File Path,longest-absolute-file-path,False,107276,244450,388,False,2
,False,False,0,0,387,True,first-unique-character-in-a-string,False,First Unique Character in a String,first-unique-character-in-a-string,False,791730,1445775,387,False,1
,False,False,0,0,386,,,,Lexicographical Numbers,lexicographical-numbers,False,69266,123982,386,False,2
,False,False,0,0,385,,,,Mini Parser,mini-parser,False,44104,126050,385,False,2
,False,False,0,0,384,True,shuffle-an-array,False,Shuffle an Array,shuffle-an-array,False,205755,372362,384,False,2
,False,False,0,0,383,True,ransom-note,False,Ransom Note,ransom-note,False,275655,512053,383,False,1
,False,False,0,0,382,True,linked-list-random-node,False,Linked List Random Node,linked-list-random-node,False,109014,198963,382,False,2
,False,False,0,0,381,True,insert-delete-getrandom-o1-duplicates-allowed,False,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,False,90554,257076,381,False,3
,False,False,0,0,380,True,insert-delete-getrandom-o1,False,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,False,364551,732936,380,False,2
,True,False,0,0,379,,,,Design Phone Directory,design-phone-directory,False,47945,97380,379,False,2
,False,False,0,0,378,True,kth-smallest-element-in-a-sorted-matrix,False,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,False,307324,530149,378,False,2
,False,False,0,0,377,True,combination-sum-iv,False,Combination Sum IV,combination-sum-iv,False,185669,391358,377,False,2
,False,False,0,0,376,True,wiggle-subsequence,False,Wiggle Subsequence,wiggle-subsequence,False,110212,257439,376,False,2
,False,False,0,0,375,False,guess-higher-or-lower-number-ii,False,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,False,80275,184858,375,False,2
,False,False,0,0,374,True,guess-number-higher-or-lower,False,Guess Number Higher or Lower,guess-number-higher-or-lower,False,214091,465911,374,False,1
,False,False,0,0,373,,,,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,False,138931,355841,373,False,2
,False,False,0,0,372,,,,Super Pow,super-pow,False,42369,114285,372,False,2
,False,False,0,0,371,True,sum-of-two-integers,False,Sum of Two Integers,sum-of-two-integers,False,238435,470643,371,False,2
,True,False,0,0,370,True,range-addition,False,Range Addition,range-addition,False,39766,60985,370,False,2
,True,False,0,0,369,True,plus-one-linked-list,True,Plus One Linked List,plus-one-linked-list,False,60926,101965,369,False,2
,False,False,0,0,368,True,largest-divisible-subset,False,Largest Divisible Subset,largest-divisible-subset,False,117338,302949,368,False,2
,False,False,0,0,367,True,valid-perfect-square,False,Valid Perfect Square,valid-perfect-square,False,288041,678077,367,False,1
,True,False,0,0,366,True,find-leaves-of-binary-tree,False,Find Leaves of Binary Tree,find-leaves-of-binary-tree,False,99987,135617,366,False,2
,False,False,0,0,365,,,,Water and Jug Problem,water-and-jug-problem,False,51362,159266,365,False,2
,True,False,0,0,364,,,,Nested List Weight Sum II,nested-list-weight-sum-ii,False,85581,131410,364,False,2
,False,False,0,0,363,True,max-sum-of-rectangle-no-larger-than-k,False,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,False,71361,179545,363,False,3
,True,False,0,0,362,True,design-hit-counter,False,Design Hit Counter,design-hit-counter,False,127757,193166,362,False,2
,True,False,0,0,361,True,bomb-enemy,False,Bomb Enemy,bomb-enemy,False,55578,115874,361,False,2
,True,False,0,0,360,,,,Sort Transformed Array,sort-transformed-array,False,42785,84256,360,False,2
,True,False,0,0,359,True,logger-rate-limiter,False,Logger Rate Limiter,logger-rate-limiter,False,162856,221963,359,False,1
,True,False,0,0,358,,,,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,False,44859,124448,358,False,3
,False,False,0,0,357,,,,Count Numbers with Unique Digits,count-numbers-with-unique-digits,False,92025,185871,357,False,2
,True,False,0,0,356,,,,Line Reflection,line-reflection,False,28358,84628,356,False,2
,False,False,0,0,355,,,,Design Twitter,design-twitter,False,70746,216448,355,False,2
,False,False,0,0,354,True,russian-doll-envelopes,False,Russian Doll Envelopes,russian-doll-envelopes,False,113329,293504,354,False,3
,True,False,0,0,353,True,design-snake-game,False,Design Snake Game,design-snake-game,False,49730,134908,353,False,2
,False,False,0,0,352,,,,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,False,44386,90113,352,False,3
,True,False,0,0,351,False,android-unlock-patterns,False,Android Unlock Patterns,android-unlock-patterns,False,55479,110657,351,False,2
,False,False,0,0,350,True,intersection-of-two-arrays-ii,False,Intersection of Two Arrays II,intersection-of-two-arrays-ii,False,544065,1033329,350,False,1
,False,False,0,0,349,True,intersection-of-two-arrays,False,Intersection of Two Arrays,intersection-of-two-arrays,False,518274,779046,349,False,1
,True,False,0,0,348,True,design-tic-tac-toe,False,Design Tic-Tac-Toe,design-tic-tac-toe,False,142198,251888,348,False,2
,False,False,0,0,347,True,top-k-frequent-elements,False,Top K Frequent Elements,top-k-frequent-elements,False,639145,1011990,347,False,2
,True,False,0,0,346,True,moving-average-from-data-stream,False,Moving Average from Data Stream,moving-average-from-data-stream,False,198263,266410,346,False,1
,False,False,0,0,345,,,,Reverse Vowels of a String,reverse-vowels-of-a-string,False,295628,645241,345,False,1
,False,False,0,0,344,True,reverse-string,False,Reverse String,reverse-string,False,1121390,1566601,344,False,1
,False,False,0,0,343,,,,Integer Break,integer-break,False,144605,279256,343,False,2
,False,False,0,0,342,True,power-of-four,False,Power of Four,power-of-four,False,243041,574304,342,False,1
,False,False,0,0,341,True,flatten-nested-iterator,False,Flatten Nested List Iterator,flatten-nested-list-iterator,False,241229,425327,341,False,2
,True,False,0,0,340,True,longest-substring-with-at-most-k-distinct-characters,True,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,False,214590,464136,340,False,2
,True,False,0,0,339,True,nested-list-weight-sum,True,Nested List Weight Sum,nested-list-weight-sum,False,132242,170373,339,False,2
,False,False,0,0,338,True,counting-bits,False,Counting Bits,counting-bits,False,392874,550721,338,False,1
,False,False,0,0,337,True,house-robber-iii,False,House Robber III,house-robber-iii,False,223711,428410,337,False,2
,False,False,0,0,336,True,palindrome-pairs,False,Palindrome Pairs,palindrome-pairs,False,133884,371212,336,False,3
,False,False,0,0,335,,,,Self Crossing,self-crossing,False,25858,89609,335,False,3
,False,False,0,0,334,True,increasing-triplet-subsequence,False,Increasing Triplet Subsequence,increasing-triplet-subsequence,False,216725,528467,334,False,2
,True,False,0,0,333,,,,Largest BST Subtree,largest-bst-subtree,False,66988,171025,333,False,2
,False,False,0,0,332,True,reconstruct-itinerary,False,Reconstruct Itinerary,reconstruct-itinerary,False,227835,586247,332,False,2
,False,False,0,0,331,True,verify-preorder-serialization-of-a-binary-tree,False,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,False,83627,201812,331,False,2
,False,False,0,0,330,True,patching-array,False,Patching Array,patching-array,False,40743,115000,330,False,3
,False,False,0,0,329,True,longest-increasing-path-in-a-matrix,False,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,False,247015,521021,329,False,3
,False,False,0,0,328,True,odd-even-linked-list,False,Odd Even Linked List,odd-even-linked-list,False,406914,703106,328,False,2
,False,False,0,0,327,,,,Count of Range Sum,count-of-range-sum,False,52809,145855,327,False,3
,False,False,0,0,326,True,power-of-three,False,Power of Three,power-of-three,False,374791,879399,326,False,1
,True,False,0,0,325,,,,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,False,128043,266722,325,False,2
,False,False,0,0,324,,,,Wiggle Sort II,wiggle-sort-ii,False,104132,333982,324,False,2
,True,False,0,0,323,True,number-of-connected-components-in-an-undirected-graph,False,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,False,171271,290237,323,False,2
,False,False,0,0,322,True,coin-change,True,Coin Change,coin-change,False,705713,1835922,322,False,2
,False,False,0,0,321,,,,Create Maximum Number,create-maximum-number,False,45365,163562,321,False,3
,True,False,0,0,320,True,generalized-abbreviation,False,Generalized Abbreviation,generalized-abbreviation,False,55015,100779,320,False,2
,False,False,0,0,319,,,,Bulb Switcher,bulb-switcher,False,97378,211943,319,False,2
,False,False,0,0,318,True,maximum-product-of-word-lengths,False,Maximum Product of Word Lengths,maximum-product-of-word-lengths,False,130960,235701,318,False,2
,True,False,0,0,317,,,,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,False,97949,224507,317,False,3
,False,False,0,0,316,True,remove-duplicate-letters,False,Remove Duplicate Letters,remove-duplicate-letters,False,129239,323113,316,False,2
,False,False,0,0,315,True,count-of-smaller-numbers-after-self,False,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,False,193235,460095,315,False,3
,True,False,0,0,314,True,binary-tree-vertical-order-traversal,False,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,False,175111,364091,314,False,2
,False,False,0,0,313,,,,Super Ugly Number,super-ugly-number,False,92281,195630,313,False,2
,False,False,0,0,312,True,burst-balloons,False,Burst Balloons,burst-balloons,False,142511,262051,312,False,3
,True,False,0,0,311,,,,Sparse Matrix Multiplication,sparse-matrix-multiplication,False,131118,202897,311,False,2
,False,False,0,0,310,True,minimum-height-trees,False,Minimum Height Trees,minimum-height-trees,False,143757,405552,310,False,2
,False,False,0,0,309,True,best-time-to-buy-and-sell-stock-with-cooldown,False,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,False,204332,416112,309,False,2
,True,False,0,0,308,True,range-sum-query-2d-mutable,False,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,False,59128,150662,308,False,3
,False,False,0,0,307,True,range-sum-query-mutable,False,Range Sum Query - Mutable,range-sum-query-mutable,False,156742,413907,307,False,2
,False,False,0,0,306,,,,Additive Number,additive-number,False,62521,208578,306,False,2
,True,False,0,0,305,True,number-of-islands-ii,False,Number of Islands II,number-of-islands-ii,False,94193,239043,305,False,3
,False,False,0,0,304,True,range-sum-query-2d-immutable,False,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,False,179461,406188,304,False,2
,False,False,0,0,303,True,range-sum-query-immutable,False,Range Sum Query - Immutable,range-sum-query-immutable,False,271225,542743,303,False,1
,True,False,0,0,302,True,smallest-rectangle-enclosing-black-pixels,False,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,False,31501,59194,302,False,3
,False,False,0,0,301,True,remove-invalid-parentheses,False,Remove Invalid Parentheses,remove-invalid-parentheses,False,283270,623370,301,False,3
,False,False,0,0,300,True,longest-increasing-subsequence,False,Longest Increasing Subsequence,longest-increasing-subsequence,False,618300,1336294,300,False,2
,False,False,0,0,299,True,bulls-and-cows,False,Bulls and Cows,bulls-and-cows,False,224089,493182,299,False,2
,True,False,0,0,298,True,binary-tree-longest-consecutive-sequence,False,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,False,100595,205631,298,False,2
,False,False,0,0,297,True,serialize-and-deserialize-binary-tree,False,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,False,477349,930197,297,False,3
,True,False,0,0,296,True,best-meeting-point,False,Best Meeting Point,best-meeting-point,False,45113,77115,296,False,3
,False,False,0,0,295,True,find-median-from-data-stream,False,Find Median from Data Stream,find-median-from-data-stream,False,347582,710981,295,False,3
,True,False,0,0,294,,,,Flip Game II,flip-game-ii,False,59115,115877,294,False,2
,True,False,0,0,293,,,,Flip Game,flip-game,False,54975,88993,293,False,1
,False,False,0,0,292,True,nim-game,False,Nim Game,nim-game,False,252204,456724,292,False,1
,True,False,0,0,291,,,,Word Pattern II,word-pattern-ii,False,52477,116673,291,False,2
,False,False,0,0,290,True,word-pattern,False,Word Pattern,word-pattern,False,268299,692644,290,False,1
,False,False,0,0,289,True,game-of-life,False,Game of Life,game-of-life,False,253425,420983,289,False,2
,True,False,0,0,288,False,unique-word-abbreviation,False,Unique Word Abbreviation,unique-word-abbreviation,False,59507,250605,288,False,2
,False,False,0,0,287,True,find-the-duplicate-number,False,Find the Duplicate Number,find-the-duplicate-number,False,576420,991452,287,False,2
,True,False,0,0,286,True,walls-and-gates,False,Walls and Gates,walls-and-gates,False,168993,294427,286,False,2
,True,False,0,0,285,True,inorder-successor-in-bst,False,Inorder Successor in BST,inorder-successor-in-bst,False,215307,482532,285,False,2
,False,False,0,0,284,True,peeking-iterator,False,Peeking Iterator,peeking-iterator,False,140736,271861,284,False,2
,False,False,0,0,283,True,move-zeroes,False,Move Zeroes,move-zeroes,False,1203462,2039203,283,False,1
,False,False,0,0,282,True,expression-add-operators,False,Expression Add Operators,expression-add-operators,False,139370,371907,282,False,3
,True,False,0,0,281,True,zigzag-iterator,False,Zigzag Iterator,zigzag-iterator,False,72969,121363,281,False,2
,True,False,0,0,280,True,wiggle-sort,False,Wiggle Sort,wiggle-sort,False,103238,158345,280,False,2
,False,False,0,0,279,True,perfect-squares,False,Perfect Squares,perfect-squares,False,421746,843555,279,False,2
,False,False,0,0,278,True,first-bad-version,False,First Bad Version,first-bad-version,False,606449,1569172,278,False,1
,True,False,0,0,277,True,find-the-celebrity,True,Find the Celebrity,find-the-celebrity,False,178190,397401,277,False,2
,True,False,0,0,276,True,paint-fence,False,Paint Fence,paint-fence,False,67745,170311,276,False,2
,False,False,0,0,275,True,h-index-ii,False,H-Index II,h-index-ii,False,145988,399387,275,False,2
,False,False,0,0,274,True,h-index,False,H-Index,h-index,False,208666,568470,274,False,2
,False,False,0,0,273,True,integer-to-english-words,False,Integer to English Words,integer-to-english-words,False,251153,873611,273,False,3
,True,False,0,0,272,True,closest-bst-value-ii,False,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,False,74698,139012,272,False,3
,True,False,0,0,271,True,encode-and-decode-strings,False,Encode and Decode Strings,encode-and-decode-strings,False,74982,218084,271,False,2
,True,False,0,0,270,True,closest-bst-value,False,Closest Binary Search Tree Value,closest-binary-search-tree-value,False,203067,394982,270,False,1
,True,False,0,0,269,True,alien-dictionary,False,Alien Dictionary,alien-dictionary,False,221401,648837,269,False,3
,False,False,0,0,268,True,missing-number,False,Missing Number,missing-number,False,730275,1290519,268,False,1
,True,False,0,0,267,True,palindrome-permutation-ii,False,Palindrome Permutation II,palindrome-permutation-ii,False,46841,122434,267,False,2
,True,False,0,0,266,True,palindrome-permutation,False,Palindrome Permutation,palindrome-permutation,False,134092,211279,266,False,1
,True,False,0,0,265,True,paint-house-ii,False,Paint House II,paint-house-ii,False,73890,157400,265,False,3
,False,False,0,0,264,False,ugly-number-ii,False,Ugly Number II,ugly-number-ii,False,216424,497381,264,False,2
,False,False,0,0,263,,,,Ugly Number,ugly-number,False,251609,603622,263,False,1
,True,False,0,0,261,True,graph-valid-tree,False,Graph Valid Tree,graph-valid-tree,False,176296,400824,261,False,2
,False,False,0,0,260,True,single-number-iii,False,Single Number III,single-number-iii,False,200212,304963,260,False,2
,True,False,0,0,259,True,3sum-smaller,False,3Sum Smaller,3sum-smaller,False,92088,185599,259,False,2
,False,False,0,0,258,True,add-digits,False,Add Digits,add-digits,False,367607,619785,258,False,1
,False,False,0,0,257,True,binary-tree-paths,False,Binary Tree Paths,binary-tree-paths,False,421528,759173,257,False,1
,True,False,0,0,256,True,paint-house,False,Paint House,paint-house,False,123888,223035,256,False,2
,True,False,0,0,255,,,,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,False,57786,123602,255,False,2
,True,False,0,0,254,,,,Factor Combinations,factor-combinations,False,88653,184786,254,False,2
,True,False,0,0,253,True,meeting-rooms-ii,False,Meeting Rooms II,meeting-rooms-ii,False,462690,967290,253,False,2
,True,False,0,0,252,True,meeting-rooms,True,Meeting Rooms,meeting-rooms,False,202523,362520,252,False,1
,True,False,0,0,251,True,flatten-2d-vector,False,Flatten 2D Vector,flatten-2d-vector,False,91599,195634,251,False,2
,True,False,0,0,250,True,count-univalue-subtrees,False,Count Univalue Subtrees,count-univalue-subtrees,False,93835,174409,250,False,2
,True,False,0,0,249,,,,Group Shifted Strings,group-shifted-strings,False,111748,187840,249,False,2
,True,False,0,0,248,,,,Strobogrammatic Number III,strobogrammatic-number-iii,False,31660,77815,248,False,3
,True,False,0,0,247,,,,Strobogrammatic Number II,strobogrammatic-number-ii,False,99251,200817,247,False,2
,True,False,0,0,246,True,strobogrammatic-number,True,Strobogrammatic Number,strobogrammatic-number,False,113363,241779,246,False,1
,True,False,0,0,245,,,,Shortest Word Distance III,shortest-word-distance-iii,False,58409,103439,245,False,2
,True,False,0,0,244,True,shortest-word-distance-ii,False,Shortest Word Distance II,shortest-word-distance-ii,False,94602,168667,244,False,2
,True,False,0,0,243,True,shortest-word-distance,False,Shortest Word Distance,shortest-word-distance,False,139567,222023,243,False,1
,False,False,0,0,242,True,valid-anagram,False,Valid Anagram,valid-anagram,False,884854,1485980,242,False,1
,False,False,0,0,241,,,,Different Ways to Add Parentheses,different-ways-to-add-parentheses,False,129880,221799,241,False,2
,False,False,0,0,240,True,search-a-2d-matrix-ii,False,Search a 2D Matrix II,search-a-2d-matrix-ii,False,478714,1036682,240,False,2
,False,False,0,0,239,True,sliding-window-maximum,False,Sliding Window Maximum,sliding-window-maximum,False,430975,951460,239,False,3
,False,False,0,0,238,True,product-of-array-except-self,True,Product of Array Except Self,product-of-array-except-self,False,833819,1346076,238,False,2
,False,False,0,0,237,False,delete-node-linked-list,False,Delete Node in a Linked List,delete-node-in-a-linked-list,False,650912,943669,237,False,1
,False,False,0,0,236,True,lowest-common-ancestor-of-a-binary-tree,False,Lowest Common Ancestor of a Binary Tree,lowest-common-ancestor-of-a-binary-tree,False,725160,1412935,236,False,2
,False,False,0,0,235,True,lowest-common-ancestor-of-a-binary-search-tree,False,Lowest Common Ancestor of a Binary Search Tree,lowest-common-ancestor-of-a-binary-search-tree,False,564753,1047638,235,False,1
,False,False,0,0,234,True,palindrome-linked-list,True,Palindrome Linked List,palindrome-linked-list,False,716066,1644916,234,False,1
,False,False,0,0,233,True,number-of-digit-one,False,Number of Digit One,number-of-digit-one,False,55078,171364,233,False,3
,False,False,0,0,232,True,implement-queue-using-stacks,False,Implement Queue using Stacks,implement-queue-using-stacks,False,298126,552673,232,False,1
,False,False,0,0,231,True,power-of-two,False,Power of Two,power-of-two,False,440653,1005312,231,False,1
,False,False,0,0,230,True,kth-smallest-element-in-a-bst,False,Kth Smallest Element in a BST,kth-smallest-element-in-a-bst,False,579546,903307,230,False,2
,False,False,0,0,229,True,majority-element-ii,False,Majority Element II,majority-element-ii,False,220325,552279,229,False,2
,False,False,0,0,228,True,summary-ranges,False,Summary Ranges,summary-ranges,False,224165,515891,228,False,1
,False,False,0,0,227,True,basic-calculator-ii,False,Basic Calculator II,basic-calculator-ii,False,290793,738838,227,False,2
,False,False,0,0,226,True,invert-binary-tree,False,Invert Binary Tree,invert-binary-tree,False,752492,1098367,226,False,1
,False,False,0,0,225,True,implement-stack-using-queues,False,Implement Stack using Queues,implement-stack-using-queues,False,235526,478385,225,False,1
,False,False,0,0,224,True,basic-calculator,False,Basic Calculator,basic-calculator,False,224758,579190,224,False,3
,False,False,0,0,223,,,,Rectangle Area,rectangle-area,False,123087,317033,223,False,2
